Sample,Pquery,Multiplicity,"LWR 1","LWR 2","LWR 3","LWR 4","LWR 5"
epa_result,84da2c22d92df0d7c97980b0e328ad5d2581d743;size=12,1,0.3763,0.184867,0.134953,0.134791,0.10794
epa_result,ea86acec6e81392585936a673fd4dcbfc4a8a147;size=91,1,0.271618,0.232827,0.23068,0.162357,0.0625465
epa_result,9ddc8df6ee6b04528d4dab40978aedc85bf54be4;size=19,1,0.649224,0.202502,0.0922527,0.0298928,0.0121759
epa_result,21391fe96a76d7f60c9cd58f4c1fba11c9282d9c;size=113,1,0.498396,0.472206,0.014085,0.0122448,0
epa_result,5b0bc3a43f7994598c209be6b4a0be2293cdd1fe;size=24,1,0.4896,0.379817,0.0724062,0.0442899,0.011387
epa_result,bb47ab23a514336ea99e8853316dd2c9ca802a30;size=494,1,0.190747,0.162999,0.160688,0.136292,0.134995
epa_result,eb7c9457129d865d2bf5147162c160dcf3f0e58e;size=23,1,0.280632,0.276437,0.159033,0.0998144,0.0763628
epa_result,233188ec559e916ddc126e8555a7c819669d8509;size=17,1,0.480131,0.152229,0.152225,0.146561,0.0347757
epa_result,ca35c6a4fde6e0b60de4dfff37278c4d460c64d7;size=1630,1,0.384082,0.204673,0.204665,0.196789,0
epa_result,d4e6ab1430e32593362fb89656986ee33fd700ff;size=13,1,0.371417,0.214973,0.148157,0.146955,0.0981171
epa_result,11815dfd2b5c8654f552aa52ed1040ee63259902;size=84,1,0.633203,0.362579,0,0,0
epa_result,7901e578478a97e38ebbab92918d1ca281cff768;size=27,1,0.493802,0.480502,0.0128547,0.0128413,0
epa_result,2d3c9c7d9f729d2fe1c3f88eaa80b3fc185db905;size=3198,1,0.637961,0.266599,0.0902701,0,0
epa_result,35df8dcabfca2efb2dc547230f11a1467aa174af;size=24,1,0.346453,0.19581,0.16226,0.133286,0.133013
epa_result,e4bc52ebf7ef273d234faeaa24a88bb411cd21a6;size=72,1,0.352377,0.187619,0.166581,0.109879,0.04932
epa_result,b18d79e063617485b394f65fc70855e8fa0bd9af;size=98,1,0.316237,0.297519,0.131044,0.12346,0.120208
epa_result,b8ad193dc80b1218af10410b2531d994bddfc216;size=282,1,0.411445,0.410559,0.141887,0.0139927,0.0137045
epa_result,f12ef025a9bafb5f4918f956e4f711a98950b5b4;size=28,1,0.346899,0.317893,0.149708,0.149326,0.0173032
epa_result,98f16c879bf2946f91cd4c5686642e24bdb86ee3;size=11,1,0.541059,0.256808,0.200576,0,0
epa_result,a2820f2924165fb9bcffce4b1325c4c035aecc93;size=11,1,0.675255,0.174726,0.0373291,0.0369007,0.0328123
epa_result,ae700261183299782b68cb6c49a3b8db8cb4cc1e;size=12284,1,0.648863,0.232986,0.0626265,0.0208134,0.0173137
epa_result,ee1feb8bcf56fcda0911664916c8f3bef92d8772;size=13,1,0.674255,0.168669,0.0644977,0.0642111,0.018469
epa_result,8d3397eaaab437d4a98f323b0d2d626b10130c58;size=286,1,0.564359,0.189627,0.0574258,0.0476128,0.0474787
epa_result,c7e211b87c72d0d91ad039bffab64de273995ae6;size=15,1,0.463294,0.384658,0.152042,0,0
epa_result,3c579b6aa500cc52a1a5376e9619bafc27402d22;size=21,1,0.601094,0.19944,0.166111,0.0245268,0
epa_result,1c0c059bb7e472b76d52f3c87315fc1289ebc2b7;size=10,1,0.340211,0.198081,0.177917,0.127295,0.0888565
epa_result,700a7c681d251ee6ab12cbac6732258d148f2aec;size=33,1,0.451158,0.111643,0.104357,0.090025,0.0819087
epa_result,d15e8f007283f67b07e2e0b087139133fa47bb37;size=10,1,0.640476,0.0983412,0.0941284,0.0795232,0.0251696
epa_result,d1aa2a454c02e0d54b53fd26274f45cd06621e7f;size=29,1,0.574999,0.223242,0.175373,0.0138214,0
epa_result,f5e22f2fc300ba54acf73613549cc4c73015e8d5;size=28,1,0.620938,0.17621,0.175495,0,0
epa_result,e9a832059ad6b875b9f2b12af92767610c9e0453;size=882,1,0.302671,0.299303,0.297658,0.0472379,0.0471168
epa_result,55287a366b5a34bc615154c0805b2ffa3596d1cc;size=36,1,0.30411,0.300359,0.298965,0.0446021,0.0444926
epa_result,d484da5b2802c6d4588dfd0bf7520d82d2279e93;size=694,1,0.360322,0.251327,0.130433,0.12894,0.127999
epa_result,c2776454c75cd29667467c94f9163729a15da28c;size=16,1,0.441884,0.433498,0.0847586,0.0199621,0.0198974
epa_result,3f00f20c50db20b7e06f3e75a0fbe1a28c28d092;size=16,1,0.462325,0.454025,0.0820519,0,0
epa_result,004a36f8c51bc6347ac32c840195fb799bb9e743;size=23,1,0.458672,0.246928,0.186421,0.0594471,0.0477839
epa_result,7661f1ab87e4ffa8a00480adba9267fceb90b243;size=13,1,0.335048,0.334517,0.330432,0,0
epa_result,456390e3b1cfba783865cc8a2784746da3e1ace6;size=16,1,0.419484,0.418973,0.161226,0,0
epa_result,03fa9216b4b00dc9ee4a63cec59717162816e8cd;size=117,1,0.420702,0.420191,0.158889,0,0
epa_result,bc3b115a452bb97e7ad3f0f8763f3b4116f68a21;size=18,1,0.335017,0.33417,0.330774,0,0
epa_result,d58488c0930df0672bb13218514a148926803102;size=37,1,0.334869,0.334277,0.330854,0,0
epa_result,f289f695c54a40c424438a76d9bad86f5694ece6;size=55,1,0.419206,0.418415,0.16237,0,0
epa_result,8662c431bcebcaca7f8a4efc28ff1aaa2a5157b1;size=10,1,0.312007,0.311968,0.29673,0.0792956,0
epa_result,91243faa3100e752f0ecb02e0800b9227a8bb5a6;size=480,1,0.423248,0.345001,0.0948721,0.0751692,0.0545217
epa_result,eb55f88d6839582d86488e7d038b61d5abf6e72a;size=61,1,0.513478,0.158597,0.130788,0.122601,0.0373667
epa_result,3c9dac6161d0749730038294e96f384c2645d6c0;size=31,1,0.421318,0.270039,0.270036,0.0193507,0.0192557
epa_result,c4639843e947448f56d9018ab30b4423bd9f336b;size=15,1,0.480398,0.247509,0.246851,0.0126221,0.0126201
epa_result,d9a818779d6d5f61884294cb932e14f530853e0e;size=90,1,0.260949,0.239229,0.238551,0.192232,0.0690394
epa_result,ecd22ead4b02fb1264edb6e8dc0200443005e432;size=172,1,0.473043,0.237984,0.182742,0.0397835,0.0345403
epa_result,bcf161f85092817a43fe7e7dc426762839dd3a02;size=12,1,0.478902,0.181222,0.180925,0.0797517,0.0791995
epa_result,0a6c3456c503d924b7b6cd608a5ddd5f68fca59f;size=103,1,0.375841,0.24143,0.240599,0.0899684,0.0260963
epa_result,43b50e4df4b4e5c10ec4785db3c7d76feff11264;size=8526,1,0.437351,0.26804,0.267624,0.0201848,0
epa_result,1f1135e0be5c7bedd20fb267611f8e40af96d954;size=17,1,0.507159,0.178678,0.178481,0.0679192,0.0677623
epa_result,a74b115a8666f84c0dc7f0b61e6c5b634d2039fa;size=22,1,0.655167,0.23149,0.0567014,0.0565061,0
epa_result,1bef713477b7e7aae5ae3113344576f9359830d7;size=2428,1,0.587226,0.254173,0.0710655,0.0410382,0.0409944
epa_result,e9e3995cc4d7a5e1260b19f6644cb842d26b444d;size=23,1,0.565281,0.110664,0.110345,0.0797802,0.0795645
epa_result,f1168e86dc9f1a58939203d94ccdbacbe959b0a7;size=14,1,0.286995,0.286824,0.183494,0.139063,0.0911498
epa_result,87ca2c8e6ed2d828b8235ea3fe22df477b58da5e;size=1224,1,0.282071,0.26373,0.239645,0.0838648,0.0836996
epa_result,12016d0334f868417c10980db919465aaae5fe7e;size=49,1,0.535901,0.313528,0.105563,0.0442882,0
epa_result,2947003a5e349caf3bbd7a453930f826e6d6abea;size=45,1,0.545573,0.19203,0.0783126,0.0739316,0.073884
epa_result,0a6b8d18a1484a14c172ab08bfc9ba304f06b4ae;size=56,1,0.600664,0.386124,0,0,0
epa_result,c362b5dba9ded916a08aecc41aaaa7ec74ba7720;size=44,1,0.216738,0.202362,0.201759,0.191249,0.187892
epa_result,c65afecb2b006dde4eaf594e0abbf60df0ab9a2a;size=62,1,0.501242,0.497988,0,0,0
epa_result,cc48146436f9448ac432f42a2b582a9bc3122898;size=60,1,0.567074,0.122564,0.094631,0.0669184,0.0626231
epa_result,096adfe1756ceed86a518f719c3ea0d563ffae6e;size=16,1,0.348627,0.343682,0.151383,0.0370267,0.0253975
epa_result,5074bc8932a351657f55025ae972010419016f8f;size=17,1,0.413638,0.280984,0.100963,0.0835816,0.0796856
epa_result,8e436a18f632660b6f6cdcaa710b5fb0403a09db;size=87,1,0.432529,0.421648,0.121846,0.0188679,0
epa_result,984f36a00959d46bb82e26ee5d156f7414aa9f4c;size=78,1,0.451815,0.436869,0.108814,0,0
epa_result,3b18ee30eb39a428c524c45cd9200604f17b2b46;size=18,1,0.412677,0.333323,0.103343,0.0727133,0.0529618
epa_result,836b79b4375f6338dce1ece0732059a314410586;size=52,1,0.62521,0.0742067,0.054173,0.0512259,0.0494147
epa_result,58e0ed3c9dd342211da3fb3a906ea6dcf775d9e6;size=29,1,0.335004,0.317778,0.126164,0.118025,0.0709959
epa_result,6caf0ce16e648cddaf74a577e3c6abe9a05acfa4;size=29,1,0.474128,0.472221,0.0489203,0,0
epa_result,40f06e59b31c34162eb9bd1b193a650d8ef558dd;size=807,1,0.445779,0.212386,0.198368,0.0873022,0.0560941
epa_result,61473a4d7cc257d155dac7938191d81c670559ce;size=18,1,0.309508,0.291527,0.187878,0.137319,0.0615069
epa_result,6925f5f075f981d2bae3f359fd3da5b7dd492e58;size=185,1,0.183948,0.15118,0.143911,0.143546,0.0994884
epa_result,3cda5faa44fb44ae0aa7f57c3470e25931ff4405;size=42,1,0.343885,0.254266,0.163371,0.104522,0.0651094
epa_result,b41c5359255a7cb1b85846b3e848855277c44093;size=14,1,0.659373,0.127937,0.126331,0.0852326,0
epa_result,1514fcd7bf46d0d14639a67d12227de31e834d2d;size=32,1,0.547491,0.187444,0.146231,0.107653,0.0109827
epa_result,9e4e25ab8e93dde1e79d90348d34d567645fad54;size=24,1,0.418802,0.190494,0.130821,0.0724213,0.0693494
epa_result,278161b3b84ae6abded32ad1f33005adbc89705c;size=14,1,0.516695,0.2735,0.0751565,0.0531378,0.0270506
epa_result,99ce0fa8fcfcc40e91234578721ad8b57fe37abf;size=75,1,0.48297,0.335147,0.117607,0.0633954,0
epa_result,4084a258aa91708a0a4eeb9bc9d88105fbdd9345;size=129,1,0.593107,0.222588,0.0758901,0.032029,0.0280394
epa_result,f13554621faaa070bca0d70a46a536e94a850ae2;size=212,1,0.422647,0.293548,0.126356,0.0860735,0.0374065
epa_result,b51e957ccbcb4083a02148f7ca62489cb2f4f9e2;size=15,1,0.301012,0.288498,0.233584,0.114831,0.0599932
epa_result,b84b132febcc5b72392af0b73167ad263dd3b8f9;size=281,1,0.394105,0.277343,0.276552,0.0375151,0.0138979
epa_result,d6943abd93a8296dfc7d8f56628d5688c6b38d58;size=156,1,0.410622,0.351118,0.191144,0.0373832,0
epa_result,7737bf14ff8364aacaf955d4c9e7c356781077a8;size=15,1,0.659931,0.138156,0.138101,0.0599945,0
epa_result,0c0ef57ad96cfe9bc432938cab03f5cf6d5d7d4f;size=21,1,0.5037,0.227579,0.147931,0.107185,0.0133476
epa_result,7c430bda8afec12d16173836aeb6f50fb29a86ad;size=39,1,0.64843,0.0988509,0.0936921,0.0818771,0.0219861
epa_result,fea64c241fd4f8ad6373f16d680a9562b10ea1e8;size=68,1,0.451388,0.171652,0.131746,0.131714,0.111566
epa_result,b7c2bb4e24f0589aefaac376d1fc0bf7e8331f57;size=77,1,0.362919,0.352671,0.276151,0,0
epa_result,b860cba60e9365a60a1b008c8c1137b8471b1867;size=15,1,0.525639,0.242886,0.129119,0.0947037,0
epa_result,fee4ebcbdcb91d7a69c870339f00b9613d2c78c1;size=26,1,0.368065,0.250181,0.175404,0.0938414,0.0612877
epa_result,24d6c07d2ea06cd2fbd6e53646dc62b970498d6f;size=882,1,0.374876,0.295922,0.252696,0.046002,0.0303829
epa_result,b331d043a3edbcddc98396c43f04a6d82f35b24c;size=69,1,0.351547,0.201279,0.156538,0.149623,0.0590644
epa_result,c4ed9d26de8e54446108ca16277b59d564bc80b1;size=10,1,0.374837,0.372865,0.24817,0,0
epa_result,8a4234ac12e9ce84646e67c84401502c07431d17;size=135,1,0.405589,0.223064,0.211963,0.0775317,0.074487
epa_result,596a42bb0b98e874a57820012ab38a9d88fb973a;size=136,1,0.514658,0.266264,0.171144,0.0148576,0.0148291
epa_result,6abbcda265134239d68bf85d20883982dbb3e92a;size=409,1,0.406758,0.403182,0.164318,0.022227,0
epa_result,237ecdcf967be521010f8aa5b49628cdbbd37daf;size=190,1,0.623416,0.187581,0.157726,0.0221951,0
epa_result,8862c99712f45293b2bfb669d07f076d19eccfcf;size=111,1,0.466026,0.366876,0.166973,0,0
epa_result,850982e6008bd33a2f0bbbdbc4ad81186fbd749f;size=501,1,0.586699,0.255894,0.155996,0,0
epa_result,5ec79956ff98687c50bf5a971a5de493c55ccd1f;size=593,1,0.531385,0.301884,0.154227,0.0115239,0
epa_result,d20273b6a29d31007d26b94ee5c8917075a9b961;size=1012,1,0.394423,0.324123,0.150384,0.0693118,0.0568676
epa_result,9495787b1c190fc2cffe424279df63756def2fcd;size=10,1,0.371072,0.367834,0.2593,0,0
epa_result,7c8dbe02f1943f230c229c154aa5e4fccec96303;size=10,1,0.29693,0.217174,0.217043,0.21024,0.0521595
epa_result,886b3df1ba67adaf35aea2c26724dd4eb6300f34;size=17,1,0.335187,0.334751,0.330062,0,0
epa_result,914cd80dc4e2fb2a32d5a1071d3472d243be29c4;size=32,1,0.334941,0.334896,0.330163,0,0
epa_result,807a822ed9206b28013b811d64ce4601e8881ee5;size=12,1,0.365555,0.365381,0.15662,0.112388,0
epa_result,3bad53e06cf81280655f2080ba39a3781e2bc978;size=25,1,0.323089,0.323072,0.317681,0.0361585,0
epa_result,de84580d93456d87cf8a84169abc5f231ccc9462;size=15,1,0.443306,0.443277,0.113251,0,0
epa_result,9645d4f65a0d614ac5f786f34feab33fc9f4c3aa;size=120,1,0.36119,0.306023,0.305491,0.0272958,0
epa_result,a5971bf1174a65b90a0a7a52c9834b8b4d3016e3;size=17,1,0.330005,0.327347,0.230074,0.0940195,0.0185545
epa_result,1f89c5a9253bbc913be0980da61089ce7fc44e9d;size=18,1,0.461716,0.460671,0.0760067,0,0
epa_result,d50543ab634c97fc8c33cb6cbe6db0c40a342649;size=15,1,0.479941,0.330319,0.130176,0.0368534,0.0113629
epa_result,c5ac533b544cb68cfce1b151211d8854f7f21ef2;size=26,1,0.521397,0.384364,0.0270028,0.0247037,0.0246526
epa_result,227ae6380411722106c07ec83123180319213dd7;size=22,1,0.464216,0.294279,0.209409,0.0319902,0
epa_result,b07fa6d14baca42f94ccee2dd237ef8560d925ed;size=543,1,0.408859,0.236226,0.147506,0.147028,0.0603808
epa_result,26ef0258183434417bde274127cc25968a57d78e;size=296,1,0.400457,0.268048,0.267709,0.0319814,0.0318045
epa_result,a793184ea080027c002e8d58261dacfb91de4960;size=59,1,0.332182,0.330357,0.328854,0,0
epa_result,1df7ff426bdef622d75db6a3fc6b91b8d1433e4c;size=14,1,0.67378,0.190513,0.135707,0,0
epa_result,5b4226f969233e2eabb8a80647ee6c9d94881a26;size=1152,1,0.518866,0.148913,0.148558,0.0884702,0.077025
epa_result,aa6ae9800051cab3a25c278d3cb0e9ad70ee513f;size=230,1,0.327777,0.302723,0.148021,0.125217,0.0946582
epa_result,61f41eab4b90cb15d402557da578cadb6729eb34;size=729,1,0.334591,0.333555,0.331854,0,0
epa_result,ba64a0cc65f6b1d0929c96d0e4966d597b7c4960;size=106,1,0.237537,0.234856,0.156625,0.109127,0.0935644
epa_result,db08957d74b48c3f8ae7dec6b9593908ec841ed3;size=84,1,0.325353,0.295265,0.169035,0.141495,0.0685939
epa_result,6f5c6bc6b82e47a44d875927cb5f1e9e5087d109;size=12,1,0.46588,0.167068,0.166968,0.163721,0.0359457
epa_result,852457a230df45d296f72a6abec2958ea6500b78;size=42,1,0.34639,0.271059,0.257402,0.112839,0.0117713
epa_result,e05faecd11bd4b7e3c01cdadb96fd6d9b18e75bc;size=291,1,0.402366,0.283739,0.206055,0.0731578,0.0332144
epa_result,5e6c16cad6f03cc84d123c15791886c840a615b7;size=17,1,0.655728,0.172101,0.172029,0,0
epa_result,e605d43cec00028976ab4218804aadc18d010798;size=29,1,0.358955,0.356964,0.0950824,0.0947379,0.0932101
epa_result,f3a45e410678e75d3c227feba4f921459bcb319a;size=91,1,0.323565,0.320815,0.165365,0.162276,0.0279792
epa_result,ed1a7516439b92d344e8a327245345bc45a92446;size=228,1,0.390625,0.390162,0.219213,0,0
epa_result,e3c2c04f43af9e82f9c28c73f93b6d124c047f97;size=244,1,0.481575,0.20251,0.147891,0.147741,0.0192349
epa_result,f13065ff165a968ceef6d2de912dc5a2d6fa05e2;size=94,1,0.672503,0.115814,0.114638,0.0969595,0
epa_result,e35ff2dfe297c7b5d9a68a238e484b62a8ce0d7e;size=355,1,0.434204,0.369247,0.129306,0.0656801,0
epa_result,d3684c0235541d88c8e960983cb0791763159471;size=57,1,0.591859,0.404874,0,0,0
epa_result,d7a1f974589b1b03903bfd4e8b1bd539d3f9f02c;size=633,1,0.344852,0.284712,0.217119,0.0555996,0.0482443
epa_result,da469bcd0540b2d27c3eb4e114d25499a50e7bdb;size=404,1,0.382571,0.382455,0.234974,0,0
epa_result,6b07d4e72f1293e0b304f262a1528ba58f2682ab;size=86,1,0.444369,0.443966,0.111403,0,0
epa_result,529d5e805509dfa72ec0de10d7176cf941c768bf;size=48,1,0.544238,0.439519,0.014173,0,0
epa_result,3e477e96cbe6aa6443cbb5bcbc0295655abc1bb4;size=13,1,0.38971,0.388265,0.218668,0,0
epa_result,94cbacfa6b0d1903b46a6c70e786fef6926688e4;size=27,1,0.622524,0.185726,0.185345,0,0
epa_result,38e27f7180a54a71451ec1d4289ff56e5a905301;size=101,1,0.490403,0.373838,0.135759,0,0
epa_result,697635f07f6f25baa3be65584e2a5556c37b1682;size=18,1,0.4521,0.392314,0.0815312,0.0667828,0
